ID,word_count,readability,freq,aoa,prev,mtld,Story,StoryRater1,StoryRater2,StoryRater3,StoryRater4,StoryRater5,StoryRaterMean,sex,age,english,gc,gf,gr,verb_sd,open,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
72,52,2.54,5.816326531,4.375348202,2.338958333,75.712,"The little girl rushed to check the mailbox for the seventh time today. Empty. She heard a noise and turned around toward the sound. The mailman was standing there with a letter in his hand. She quickly grabbed it, reached into her pocket, and slapped a stamp on it. Send it now",4,2,3,3,4,3.2,2,19,1,0,0,23,0.879767949,50,0.753989352,0.894425823,0.88942131,0.771603079,0.9516652,0.852220953,0.798319219
73,49,5.228979592,5.897179487,4.332163887,2.294210526,50.35692308,"I have not seen my friend in months, so I decided to send her a letter. I grabbed the paper, took out my favorite pen, and began to write  as fast as I could. I could not find any stamps, so I had to use a Halloween themed sticker.",3,2,3,3,2,2.6,2,18,1,12,7,19,0.752991,50,0.803714412,0.913865658,0.90685056,0.801929701,0.983071104,0.881886287,0.792059838
74,53,6.662264151,5.779302326,4.643186389,2.291860465,31.80507663,"I wrote a letter to my friend who lives across the country, when I realized that I needed a stamp. In order to send my letter I needed an envelope with a stamp on it. I went to the post office to collect a stamp and envelope so I could send my letter.",2,2,2,2,1,1.8,2,20,1,13,9,19,0.757045526,36,0.751747165,0.836202021,0.871140819,0.730923572,0.88641131,0.815284977,0.763361012
75,88,5.487636364,6.099880952,4.338615075,2.294302326,43.41675734,one day there was a letter that someone wrote but forgot about. The letter sat there e wondering his purpose. He  was sad then he blew away and landed in the trash. He asked another letter what the heck and the other letter said you got to go to the post office to be mailed. to with the help of the wind he went to a post office and was stamped and sent  on his way. Turns out he was a love letter but he got torn up,5,5,5,5,4,4.8,2,19,1,13,7,21,0.804652432,46,0.718909687,0.877069725,0.869400037,0.727224885,0.946673346,0.827855536,0.801741171
76,48,2.610833333,6.087380952,4.256485988,2.301904762,42.11764706,I wanted to write a letter to my pen pal. I spent the day telling her about my life. The next day I went to the post office and got a stamp so that I could send her the letter. She wrote back saying that she loved it.,2,1,2,1,2,1.6,2,19,1,13,8,20,0.788226667,43,0.6962103,0.868080478,0.866670708,0.681327251,0.943269548,0.811111657,0.765383167
77,48,3.679166667,6.26875,4.32040244,2.254634146,24,"I had wrote a love letter to the girl of my dreams. In order to send it I had to run to the post office to get a stamp. Once I got it, I sent it to her and I couldnt wait to hear her reaction too it.",3,1,1,2,2,1.8,1,18,1,5,8,15,0.804043158,50,0.735630938,0.89541592,0.888801783,0.758892468,0.967362584,0.849220739,0.7810447
78,76,5.342105263,5.8,4.612117423,2.341917808,54.13561474,"She had spent her whole life writing this letter. Every little detail she poured her heart into, making sure it was clear and her voice was loud. She stuck in in the envelop, carefully placed the bright red stamp, and sealed it shut. She got in her car, hands trembling, ready to give her life away in this tiny rectangular package. Sending the letter away was sending apart of her away. And send it she did.",4,2,5,3,4,3.6,2,18,1,13,10,22,NA,53,0.770424202,0.901594517,0.893134285,0.75915442,0.970441924,0.85894987,0.826876367
79,58,5.120172414,6.063518519,4.389493456,2.329444444,49.76136364,Mary licked the stamp and carefully placed in the top corner of the envelope. She was finally ready to take the walk down to the mailbox and send off what she worked so hard on. Taking that final leap of faith she carefully placed the love letter in the mailbox. All there was left to do was wait.,3,2,3,3,4,3,2,19,1,14,8,18,0.752762308,46,0.78940721,0.906483968,0.901016221,0.794307657,0.953309925,0.868904996,0.804037238
80,79,8.094778481,5.911891892,4.597082356,2.312702703,63.15775401,"The young optimistic girl, hidden from the dangers of the world sealed the colorful stamp onto the envelope. Her mother nudged her forward in line, they had to go grocery shopping after this. The glossy eyed girl delicately placed her letter in with the rest of the childrens who seemed to be so sure it was all real. She stepped back out of line with her mother curious as to who would receive her Christmas after it was sent.",4,4,5,3,4,4,2,18,1,9,7,18,0.71792225,53,0.800010528,0.9122259,0.901885558,0.812240427,0.970719949,0.879416472,0.821364635
81,55,6.363636364,5.931914894,4.605777228,2.344375,105.875,"My brother, Kj, is in college at Penn State University. Last week he sent me a letter asking if I could send him my famous chocolate chip cookies. Of course being the great sister that I am I baked them right up for him, put a stamp on the package and sent them his way.",4,3,3,4,4,3.6,2,18,1,9,5,18,0.72837,39,0.781242463,0.896607313,0.91111526,0.787572601,0.975026314,0.870312791,0.815188325
82,63,6.098531746,5.759824561,4.650391832,2.326,55.00507614,"Tommy, around 10, wrote a letter to send across seas. He wrote about his likes and dislikes of a small boy and stamped it. He pleaded that the opener of this letter write back. After 9 years, he got a stamped letter sent back to him explaining where the letter traveled to and how it survived through the waters after so many years.",4,5,4,3,4,4,2,19,1,7,10,20,0.763921538,37,0.770352248,0.883204585,0.87732527,0.759691077,0.947579456,0.847630527,0.805385522
83,62,7.505483871,5.990689655,4.342494852,2.298070175,42.86419753,"The little girl rummaged in the cabinet drawer for a stamp. She exclaimed in delight when she found one, and stuck in on the corner of the envelope she held in her hand. Inside the envelope was a letter addressed to Santa, and she was going to send it to the North Pole so he knew what to bring her for Christmas.",4,3,2,3,3,3,2,20,1,18,9,25,0.737361282,52,0.771675673,0.889393663,0.890155673,0.812194497,0.960566526,0.864797206,0.798721008
84,71,8.118415493,5.703559322,5.161498515,2.307241379,61.42266187,"After moving to the US I missed the friends I had left behind. Simply sending them a sext message seemed to flippant to express my feelings. I decided to post them a handwritten letter each.  After arriving at the post office to mail them, I was soon informed that stamps are no longer necessary in the postal system, which I was unaware of as I had never mailed a letter before.",2,3,5,3,4,3.4,2,19,1,16,9,21,0.763102632,49,0.808398376,0.886937364,0.8938436,0.783962822,0.943539112,0.863336255,0.816250144
85,66,6.220757576,6.083965517,4.72101722,2.302105263,52.86305732,"I wrote a letter to my friend about how my college experience is going.  After I had finished to decided to go to the post office and send it through them.  Once I got there, I realized I had no stamps left to mark the envelope and had to buy more.  Luckily the post office sells them and I was able to send it that day.",2,2,2,2,2,2,2,18,1,10,8,10,0.765247179,45,0.747120097,0.889905211,0.880141293,0.733329617,0.95444872,0.840988988,0.782585581
86,50,1.998,5.996341463,4.218158844,2.318571429,45.81707317,"My friend sent me a postcard from Venezuela! I have to write back a letter. I would have sent it today, but my dog ate all my stamps. Now I can't send the letter because I have to take my dog to the vet. He ate a lot of stamps...",2,5,5,3,2,3.4,2,22,1,18,5,22,0.788193333,59,0.718349604,0.86711912,0.869175252,0.757993724,0.942099757,0.830947491,0.776580363
87,37,5.019594595,6.091612903,4.486579674,2.273548387,42.59111111,I went to send out a letter at the post office. they were all out of stamps and I got mad. how do you not have any stamps? I guess I cant send out the letter today.,2,1,2,2,2,1.8,1,20,1,13,9,13,0.716043056,48,0.713773565,0.848485821,0.842846711,0.771341376,0.890787208,0.813446936,0.781654159
88,42,4.238333333,5.657368421,4.923939787,2.313428571,54.88,"Martha collected stamps from her local post office. She wrote a letter to her daughter who lives thousands of miles away. When Martha tried to send her letter, the post man drove past her house. So Martha waited until the next day",2,3,3,3,4,3,2,19,2,12,6,17,0.79156,51,0.763873051,0.887334948,0.890848611,0.739330832,0.951741639,0.846625816,0.795264225
89,64,6.558125,6.086181818,4.052845205,2.321,54.33232628,"It was a nice day for my mom to have her birthday today, but being 300miles apart left me with nothing to give her that day. I quickly ran to the bookstore bought a card and wrote a letter. I took a stamp and sent it out when my mom got the card she loved the present and wrote back a nice big letter.
",4,2,2,2,3,2.6,1,18,1,7,5,17,NA,44,0.708102282,0.870779595,0.884905018,0.729658398,0.967334105,0.83215588,0.787413142
90,86,5.524976744,6.007808219,4.45264418,2.34472973,72.06864989,"It had been a while since I had seen my Aunt May.  She was an old school type of person, so I knew that she would appreciate a letter from me.  I thought carefully about every word I wrote to her, but soon enough, I was finished with my letter.  I put a stamp in the top corner and headed to the post office.  I walked in and asked if they could send my letter to my aunt, but they said I didn't have enough stamps.",3,3,4,3,3,3.2,1,19,1,13,8,13,0.79074,48,0.744699073,0.903132546,0.899776304,0.734666189,0.967958486,0.850046519,0.793320866
91,102,3.380539216,6.206666667,4.297073131,2.331176471,60.42899744,"When my father was in the marines, I wanted to send him letters all of the time. The problem was, that I couldn't find stamps. I would beg my mother to take me to the store but, she was always too busy at work. So I had to take an adventure 1.5 miles away to go find one. I was scared because I was only 8 and we lived in a very bad area. But I loved and missed my dad so much. So it was worth it. I got the stamp, sent the letter, and got grounded on the same day.",4,5,5,4,4,4.4,1,18,1,12,8,11,0.755055897,44,0.683321752,0.880914674,0.873246232,0.692369506,0.964183699,0.818807172,0.789494838
92,71,6.290246479,6.018358209,4.284275996,2.338615385,62.29901961,"One a late night, John stayed up late finalizing his letter to his brother.  He has not seen him in years after he took this new job, forcing him to move cross country.  Closing out the letter with a heart filled statement, he placed the letter in the envelope and stamped it.  He decided he would send it in the morning and went to bed that night thinking of his brother
",4,3,4,4,2,3.4,1,19,1,9,9,20,0.727712,38,0.770933448,0.906406393,0.895306926,0.736480746,0.973185638,0.85646263,0.800560046
93,90,9.180555556,5.997160494,4.581874939,2.292,83.45930233,"I wanted to write my grandmother a letter, to show her all of the advancements in my life. She was a little old woman, who did not have much to do other than find contentment among the success of her children and grandchildren. So, one day, I wrote her an elaborate letter, detailing all the wonderful events taking place in my life; I was going to send the letter but I could not find a stamp anywhere. Once my mother found the stamps, we sealed it and sent it together.",3,2,4,4,4,3.4,2,18,1,16,7,20,0.76583125,57,0.760804656,0.895644997,0.895554935,0.737826291,0.973558009,0.852677777,0.809610994
94,67,3.549432836,5.952586207,4.414433924,2.313818182,39.48117571,"I was sitting in my dorm room one day and I really missed seeing my friends from back home. Suddenly I came up with the idea to write each of them a letter. I sat at my desk and wrote each one of them. Once I was finished, I placed a stamp on all of the letters. I placed them into the mailbox to send to them.",2,1,2,3,2,2,2,18,1,11,8,19,NA,38,0.718762058,0.876766309,0.879249842,0.728187005,0.950876365,0.830768316,0.78285971
95,63,6.473134921,6.038813559,4.571008192,2.263448276,42.15441176,"My professor wants us to write a gratitude letter to someone in our lives who means a lot to us. This person has to be someone outside of our families. He or she has to be either a friend, or coach, or professor. We mush handwrite the letter, put it in an envelope, stamp it, and send it to the person we choose.",3,2,3,3,3,2.8,1,20,1,8,6,14,0.751905,37,0.734624291,0.889880118,0.870944929,0.73101269,0.960627569,0.837417919,0.801875603
96,58,2.42137931,6.13875,4.395537301,2.3522,74.42,"I am writing a letter that I would like to send to my mother. I went to the post office but they won't let me send it. They say I need a stamp...? No one ever taught me that before college. These are expensive! Sorry mom, I don't think you'll be getting many more of these from me.",3,1,4,3,4,3,2,18,1,11,9,18,0.779940526,56,0.698296811,0.883038333,0.873957071,0.671235201,0.983564414,0.822018366,0.7922957
97,75,6.039833333,6.190882353,4.310061582,2.327,43.37670648,On my way to work one morning I ran into my friend going to the Post Office. She was on her way to mail a letter to her family when she realized she forgot a stamp. Luckily I had a stamp in my purse and was more than willing to give it to her. She let me know the next time I saw her that She was able to send the letter with no issues.,2,1,2,4,2,2.2,2,18,1,11,8,15,NA,50,0.7111702,0.884378189,0.879091689,0.691266051,0.967495726,0.826680371,0.778391853
98,59,7.68,5.97,4.472001857,2.3236,59,"Every Christmas I get more and more excited thinking about Santa and all the presents he would send to my house. I write a pages long list and send it off in a letter addressed to the North Pole. This year however, I was so excited I forgot to put a stamp on it, and my presents never came.",3,3,4,3,5,3.6,2,19,1,14,9,15,NA,47,0.786638827,0.887070899,0.898897287,0.749434459,0.968207731,0.858049841,0.799808477
99,59,4.3625,6.090588235,4.618411622,2.282641509,67.2,"I went to the post office near the HUB today to but some stamps. I thought that it would be cute to send a letter to my girlfriend. When we were dating long distance we used to send each other letters all of the time. I want to surprise her with a letter since we don't send them anymore.
",4,2,4,3,4,3.4,1,18,1,12,10,19,0.803814103,50,0.728664091,0.884066291,0.889575273,0.745012157,0.951118577,0.839687278,0.794798066
100,78,8.921794872,6.100810811,4.559962725,2.302916667,45.52801681,"As  the man was boarding the train, he thought about the letter he left for his wife. He wasnt sure how to send it, so instead he left it on the table. He poured his heart out in this letter, explaining the reason why he was leaving. so caught up in his emotions he couldnt even pick out a stamp to use. he grew impatient for the response and couldnt focus so much that he missed his stop. 
",4,4,5,3,5,4.2,2,18,1,11,6,18,0.797018462,52,0.761611937,0.899378006,0.898545071,0.779681748,0.98262987,0.864369326,0.804600923
101,92,11.84956522,5.826329114,5.363418026,2.302619048,110.0781818,"In today's society, technology is so readily available that to contact another, only a click or a button is needed. While this is very beneficial to our society, I still think our education system should teach students how to properly send mail. I have recently come across a situation where I helped a fellow teen address and stamp a letter because he did not know how. Letters use to be the mail form of communication, and now there are a percent of children who do not even know how to write one.",1,5,3,4,4,3.4,2,18,1,9,10,20,0.787603846,37,0.823797331,0.903605857,0.900867834,0.728190978,0.976345391,0.866561478,0.817169905
102,55,5.219772727,5.881176471,4.600049216,2.29826087,56,"He wanted to send her a letter professing his love for her.  He spent hours writing a letter full of his truest emotions.  The night before he sent it, he dreamed he didn't even need to go buy stamps.  Instead, during the night doves would fly into his room and take the letter to her.",4,4,5,5,4,4.4,2,19,1,12,9,21,0.7961665,29,0.748069804,0.893211609,0.888955602,0.740901204,0.962277192,0.846683082,0.800311328
103,43,3.96994186,5.983658537,4.526520012,2.342142857,73.96,"Writing that letter aggravated the man. Wallowing time and stamp of an aching hand kept his mind at bay. Relief came only with the sound of the rain and the loss of the radio signal. From there on in, he could hit send.",4,5,4,4,2,3.8,1,20,1,12,9,20,0.791918,59,0.814453255,0.921825519,0.924763833,0.825750995,0.981653525,0.893689425,0.814095921
104,103,7.337203883,6.201724138,4.444358228,2.288888889,36.75105632,"When I traveled to Europe, I wanted to tell my family about what a great time I was having. I decided to send a letter to them, telling them about all my adventures that I had. My only problem was that I did not have a stamp to send it with. I ran all around the host city looking for a place to find a stamp, but everything was in a different language so it was hard to pick one out. By the time I found one, it was time to fly home, so I did not send the letter to my family.",3,4,5,3,3,3.6,2,19,1,13,5,20,0.73171125,49,0.720231502,0.895094639,0.887874174,0.689553837,0.968162309,0.832183292,0.785294616
105,59,7.08,6.009056604,4.509897521,2.261851852,53.11926606,The little boy decided to send Santa Clause a letter. He wrote his Christmas list and was excited to pick out a stamp to send it all the way to the North Pole. His parents helped him fid Santa's address so he could send out the letter and tell all of his friends at school about his exciting letter.,4,2,3,4,2,3,2,19,1,13,6,20,0.74394225,44,0.779863314,0.881753206,0.895677033,0.773424193,0.954948832,0.857133315,0.792997129
106,52,5.364615385,6.021521739,4.56490206,2.298913043,54.59,"Mary's husband is in the army. He was sent to Hawaii to attend bootcamp. She knew that she had pictures she wanted to send to him, so she went to the post office to buy a stamp. Along with the pictures, Mary included a love letter to keep her husbands spirits high.",3,3,2,4,4,3.2,2,19,1,11,7,20,0.759757692,37,0.801882644,0.911146122,0.891613547,0.784980644,0.973893223,0.872703236,0.79299287
107,31,1.516370968,5.903333333,4.425575353,2.2925,32.3175,"I planned on writing a letter to my mom. I went to the post office to send it. I realized I forgot  a stamp. So, I went out and bought one",1,1,1,1,1,1,2,18,1,10,5,20,NA,37,0.710620578,0.868337168,0.878661709,0.727469051,0.965324808,0.830082663,0.752930358
108,104,7.045076923,6.003979592,4.297574897,2.3078125,59.79549003,"on this cold december day timmy only had one thing on his mind. he raced around the house looking for a piece of paper big enough to write his letter. he wrote a novels worth of toys he wanted. He sealed the letter and was all ready to send it to the north pole. He rushed out of his house with his jacket only half on and barely up his arm. But he didn't care, he only had one mission. He ran to the mail box and jumped up to open it and throw his letter in when he realized he forgot a stamp.",4,4,5,3,4,4,2,18,1,13,10,15,0.774147692,45,0.762678899,0.909272287,0.902879027,0.769286149,0.973422597,0.863507792,0.801331542
109,84,6.695333333,5.956419753,4.572741033,2.317894737,61.96417776,"Every year a little girl in a blue dress started reflecting on her year. She knew the holidays were coming, so it was time to send letters to her family. She wrote a personal message for each of her family members before the letters were sent. She walked all the way to the post office to make sure she had the cutest stamps they had to offer. She hoped that her little notes would help bring her family together in this time of joy.",4,4,4,3,3,3.6,2,20,1,15,6,20,0.815831795,51,0.75075777,0.894236214,0.884964294,0.713378218,0.96767929,0.842203157,0.799925488
110,72,6.835555556,6.034576271,4.528546388,2.312711864,73.803,"A few weeks ago my grandma sent a letter to me in the mail. I was ready to pick it up and reply to her but I realized I did no have a stamp so I could not send it. I also realized I forgot my combination for my mailbox, so I can't even see the letter that she sent me. Because of things like this, I usually text or call people.",2,1,4,3,2,2.4,1,19,1,7,10,17,0.80093,43,0.741307629,0.863209041,0.889666443,0.721974133,0.951263165,0.833484082,0.793161291
111,56,5.673571429,5.969787234,4.664758667,2.30212766,56,"late october I decided to send a letter to my mom from school. However, I did not know where to buy stamps from in Penn State. I had to look everywhere and finally found them in my apartment. I was so delighted and my mom enjoyed receiving mail from me while I was away at school.",2,1,2,3,3,2.2,2,19,1,9,6,18,0.7025105,40,0.781869981,0.903371594,0.898987318,0.774386752,0.974273106,0.86657775,0.784049335
112,89,9.262780899,5.841875,4.850236862,2.33,43.1557377,"I took the wax and placed it in the spoon, holding the match underneath it. Carefully, I poured it onto the letter, being careful to make it as neat as possible. Quickly and firmly, I pressed the stamp into the wax, creating the official seal, ensuring that the person I send it to knows if it has been opened. The wax sealing process is as intricate and as old as the act of sending letters, and it is my duty as the King's dispatch to carry on that legacy.",5,5,5,5,5,5,1,21,1,17,9,26,0.752669474,56,0.841742271,0.920444181,0.906891564,0.832292289,0.957566717,0.891787404,0.807120563
113,52,18.53230769,6.072790698,4.664909292,2.315333333,33.99635806,"this christmas, i would like to send my wish list to santa. i will write him a letter and explain what i want and why. i will then go to the post office to put my list in an envelope. using a stamp, i will send the letter to the north pole",3,2,3,3,2,2.6,2,18,1,10,7,24,0.76221625,53,0.758851042,0.873210779,0.862503019,0.706709653,0.93906868,0.828068635,0.775052757
114,23,1.765217391,5.624444444,4.738526305,2.316666667,37.03,"i wanted to send a letter. But i ran out of stamps . Instead i made my own stamps. i hope no one notices
",1,1,3,3,2,2,2,19,1,10,7,20,0.74640425,45,0.720761225,0.868433677,0.884177813,0.703826141,0.94433427,0.824306625,0.766120966
115,60,3.84,6.093207547,4.361333309,2.333508772,77.53846154,Once upon a time John had a pen pal his  name was Jared and he lived in Bangkok. They would often write to one another and if not talk on the phone. But this was difficult with the time difference. John needed help from his mom to send the letter. Oftentimes he would forget which side the stamp went on.,3,3,5,5,3,3.8,2,18,1,11,9,NA,0.78670525,44,0.749602925,0.904248476,0.898033932,0.75576199,0.968919635,0.855313391,0.809747701
116,98,3.636479592,5.920869565,4.758903475,2.349438202,46.05160608,"There was once this young girl and young boy who fell in love during a time of war. There love was like no other... eternal. But as fate would have it the young boy had been shipped off to fight the war. After months of no contact, she decided to contact him in a series a stamped letters. She'd send these letters to him in times of hopelessness. In times when she wondered if she'd ever see him again. As she wrote these letters, she never received a reply. The boy had long passed before the pen to",5,3,5,4,4,4.2,2,18,1,7,4,13,0.809247436,42,0.737601828,0.888920109,0.886860323,0.731180246,0.959785882,0.840869677,0.806379891
117,57,5.079780702,6.019591837,4.440722231,2.330408163,57,I walked to the post office to send a very large package to my mom. I also attached inside a letter. This letter explained how much I can not wait to come home and see the family again. I put a stamp on my package and texted my mom letting her know something was on the way.,2,1,2,3,2,2,2,18,1,9,7,20,0.762829744,48,0.709566828,0.872630608,0.88069178,0.710826135,0.962343628,0.827211796,0.7870397
118,71,6.622640845,6.065,4.543617508,2.323076923,83.02823529,"Ever since I moved away from my best friend its been very difficult to keep in contact with them. So I decided to surprise her and write a nice letter to her and send it all the way to her house. When I arrived at the post office I forgot to put one important thing on the letter, the STAMP! Its okay though because the lady behind the desk had extra.",2,2,3,3,2,2.4,2,21,1,6,7,22,0.750270909,42,0.723101395,0.90138376,0.888682312,0.70656941,0.967783191,0.837504014,0.800591062
119,67,5.208171642,6.017966102,4.795730782,2.293103448,60.37944664,"I am going to send a letter to my dear friend who has just left her study abroad trip in Spain. She is going for the whole semester, And I will miss her. Her and I promised to write back and forth, as she will have no cell phone service. I tried to write to her earlier, but i forgot to place a stamp on the envelope!",2,1,3,4,3,2.6,2,18,1,12,9,18,0.766676316,42,0.731938943,0.882132567,0.892612002,0.737706942,0.970814513,0.843040994,0.788576337
120,64,3.4145,6.033396226,4.487144942,2.299285714,45.8342821,"I sent a letter to my mother back at home. I was forced to go to the post office and buy a stamp for 50 cents. What a waste of my money I thought to myself. After I bought my stamp, I sent my letter home. Only to realize I put the wrong address and it got sent back to me a week later.",2,2,3,2,3,2.4,2,19,1,4,3,14,0.80525425,26,0.675478135,0.860898003,0.869907705,0.668213038,0.943436803,0.803586737,0.776586217
121,56,8.757857143,5.955882353,4.576496118,2.2954,47.6,My friend moved away to florida so we decided to write letters occasionally. We usually try to one up each other by finding funny stamps and bizarre stickers to send with the letter. We both normally send the letters near the end of the month so we both have time to find intriguing stamps and stickers.,2,4,4,4,4,3.6,2,20,1,8,7,13,0.774886667,45,0.766130594,0.895538303,0.881779834,0.751892766,0.965155661,0.852099432,0.801669768
122,84,7.630952381,5.815189873,4.493746342,2.350512821,53.9,"There was a young boy who loved writing letters to his favorite elf. This elf would reply to the boy after every letter he received. The boy would get a stamp from school, which was usually a sticker from his teachers, then he would ask his parents to send the letter to the North Pole for his favorite elf. The young boy found out years later that the elf he always sent letters to as a child was now living in his pet cat.",5,5,5,5,5,5,2,18,1,10,8,17,0.782469487,54,0.765434881,0.887577075,0.885414221,0.756705463,0.959419369,0.850910202,0.79852991
123,94,7.307957447,5.794625,4.656177996,2.303684211,65.57474325,"As I was walking towards my class I found bits of notes leading me to an unfamiliar place. It read along the notes and I somehow got myself lost. I tried using my phone but it automatically shut down as I was trying to go on google maps to locate myself.
Few hours into my walk, I find a piece of paper and a stamp. The letter reads, You have 5hours to find the nearest post office to send your completed questionnaire"" I flip the letter and I see a long list of questions.""",5,5,5,5,4,4.8,2,19,1,11,9,13,NA,43,0.804316933,0.903173666,0.904598669,0.765620259,0.978679055,0.871277717,0.805401653
124,52,3.549230769,5.9075,4.267327627,2.305813953,24.85125448,"I was sitting at my desk writing a letter to my mom. As I sealed the envelope, I realized I had no stamps. Then I had to drive to the post office to buy a stamp, and send out the letter to my mom. I hope my mom gets my letter soon.",2,1,1,2,1,1.4,2,20,1,13,4,18,0.742195263,39,0.727922117,0.864291764,0.871854127,0.759523351,0.93108155,0.830934582,0.764433896
125,55,5.005227273,6.029347826,4.719878311,2.333111111,73.17333333,"One year, we got a foreign exchange student from Germany. He was only able to stay in America for three weeks, so when he left, I missed him. I would send him letters with german stamps that he had brought with him. He was such a great guy, and I'm forever thankful for that moment.",4,2,4,4,4,3.6,1,18,1,11,8,23,NA,43,0.761650813,0.908946284,0.89008129,0.730070541,0.980730699,0.854295925,0.792469618
126,52,4.910769231,5.830243902,4.629114787,2.318292683,56.18,"As i wrote a letter to my mother, i had feelings of hope. Once i was done writing i closed to envelope and put on a stamp. Going to the post office i realized i would be seeing her soon. I couldn't send the letter knowing i had forgotten to write love",3,2,2,3,2,2.4,1,19,1,10,8,18,0.77032575,44,0.728415336,0.882718195,0.877303566,0.710984542,0.95287865,0.830460058,0.777413304
127,78,2.976227106,6.057462687,4.575193375,2.305774648,50.88714734,"My dad is on a business trip across the country. I miss him a lot so I am going to send him a letter. First, I need to buy a stamp, envelope, and paper. Then I will write the letter. I will tell him how me and my sister have been, and ask him how he is doing. Last step is to send it and wait for a response. I hope receiving the letter will brighten his day.",3,3,3,4,2,3,2,19,1,12,9,16,0.742325,50,0.725087173,0.883268042,0.871010167,0.698011802,0.96170146,0.827815729,0.787864262
128,73,4.511164384,5.892222222,4.549619096,2.285757576,82.89555556,The first week of December is always crucial. Santa decides whether or not I deserve to be on the naughty or nice list. I write him a letter explaining my behavior for the year. I even place a candy cane stamp in the right hand corner so he reads mine first. I hand my letter to the mailman to send it directly to the North Pole. Now we sit and wait for Christmas.,4,4,5,4,4,4.2,2,18,1,10,8,16,0.707461282,42,0.788375774,0.913254631,0.902512354,0.78572341,0.976024736,0.873178181,0.814200984
129,49,3.970510204,6.134146341,4.516142464,2.340731707,45.94208738,"I had no stamps. I had to send out the letter before tomorrow! I couldn't miss his birthday. We celebrated it every year together since we were little. How am I supposed to celebrate without him here? There's no time to waste, I have to send it right away.",2,4,3,3,2,2.8,2,18,1,8,8,18,0.7344875,46,0.701272869,0.884352715,0.894566693,0.6956923,0.966641966,0.828505309,0.791062416
130,49,2.921795918,6.002820513,4.093156343,2.271860465,30.51463964,A girl is writing a letter to santa. She is asking for a doll for christmas and a new dress. She also wanted a pet from santa. He has her parents send the letter to the north pole for her. Then come christmas day the girl got a puppy.,4,4,3,3,2,3.2,2,18,1,15,8,13,0.780017,40,0.71712563,0.882169107,0.861891392,0.727536363,0.962044706,0.83015344,0.765644933
131,44,6.757272727,5.703142857,5.561567967,2.267837838,77.44,"Oh dear, I miss you is what Ms. Jenson said after receiving a letter from her late husband. Mr. Jenson however did not actually send the mail. It was a savage lunatic who head forged the stamp to lure miss Jenson to her demise.",5,5,5,5,5,5,1,19,1,10,8,15,0.742620313,50,0.809082492,0.899109632,0.903892848,0.877283429,0.966689558,0.891211592,0.823406523
132,64,6.50625,6.046730769,4.56649653,2.286296296,50.8852459,"I am mailing a letter to my brother who is in the marines. I have to send the letter to Japan here he is currently resided. In the letter im telling him I miss him and I wish we could Facetime daily. Before I can send the letter I need to buy a stamp so that it an get sent to the rightful destination. 
",2,1,2,2,3,2,2,18,1,7,7,7,NA,41,0.78513915,0.885097449,0.886437681,0.807906921,0.939227889,0.860761818,0.782165771
133,48,2.610833333,6.257727273,4.184370688,2.334047619,26.23757151,"I was about to send it. The letter that explained my love for him. My heart was racing as I brought it to the front of the post office. I placed the stamp in the corner, put the note in the postman's hand, and it off it went.",4,2,3,4,3,3.2,2,19,1,11,7,25,0.76203725,47,0.773787338,0.887795593,0.900188036,0.75303163,0.963090544,0.855578628,0.786090907
134,58,6.598275862,5.962363636,4.600915041,2.339636364,97.468,"The girl's best friend moved away, so they had to send each other letters back and forth to stay in contact. Everyday she would walk to the post office after school with the right amount of change to buy a stamp and an envelope. They did this for a year, and slowly as time continued on they stopped.",4,4,4,3,2,3.4,2,18,1,9,9,17,0.764775,38,0.770281371,0.90801873,0.905100875,0.733456907,0.974673193,0.858306215,0.810456067
135,59,4.1625,5.937647059,4.479385055,2.285384615,59,I once had to write a letter to my great aunt for her 92nd birthday. I wrote her a really nice and eloquent note. When I was done writing I went to the post office and grabbed an envelope and stamp. After the letter was all filled out I put it in the post box to send to her.,2,1,2,3,2,2,1,19,1,16,8,13,0.789393846,50,0.755893862,0.868852801,0.885825306,0.773009538,0.942451922,0.845206686,0.78434387
136,66,7.471818182,6.153559322,4.111661746,2.326034483,39.08479725,"I told my mom that I had a really important letter to send to my friend, but I was out of stamps! My mom decided to help me out and she went into her room and gave me one of hers to borrow. I was very appreciative and right after I thanked her, I put the stamp on the letter and sent it to my friend.",2,3,2,3,2,2.4,1,19,1,11,7,14,0.802109744,36,0.696160479,0.86207419,0.868340614,0.724886129,0.963550316,0.823002346,0.776287181
137,44,5.952727273,5.936097561,4.38054484,2.36,44,"The boy picked up his precious letter carefully and walked over to the man. The man gave him a stamp and a little nod. The boy intended to send this letter to someone very special, and the man somehow knew without any shared words.",2,2,3,3,3,2.6,1,18,1,13,8,19,0.818814103,47,0.721438018,0.880632277,0.87218556,0.718651657,0.953265172,0.829234537,0.795218813
138,73,5.752157534,6.071940299,4.305361632,2.331617647,55.02317721,A man was writing to a loved one back home a letter with all that has happened since he left the house. Knowing that he had no stamps he had to ask his neighbors if they had any. After trying house after house he finally found a couple that was home whom let him have a stamp. He then went to the post office where he got help in sending his letter home.,3,4,4,4,2,3.4,1,18,1,7,8,12,0.79980775,40,0.679374877,0.871141177,0.862875789,0.665220344,0.95875004,0.807472445,0.784558189
